"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,2.45978171461494e-20,425,1784,109,0.0610986547085202,0.256470588235294,"GO:1902495","GO:CC","transmembrane transporter complex",18198,3636,"GO:0098796, GO:1990351"
"query_1",TRUE,2.67501393023654e-20,126,1784,53,0.0297085201793722,0.420634920634921,"GO:0099501","GO:CC","exocytic vesicle membrane",18198,3363,"GO:0030658, GO:0070382"
"query_1",TRUE,2.67501393023654e-20,126,1784,53,0.0297085201793722,0.420634920634921,"GO:0030672","GO:CC","synaptic vesicle membrane",18198,960,"GO:0008021, GO:0099501"
"query_1",TRUE,8.17158800135098e-20,1208,1784,221,0.123878923766816,0.18294701986755,"GO:0012506","GO:CC","vesicle membrane",18198,688,"GO:0031090, GO:0031982"
"query_1",TRUE,1.2446996469702e-19,728,1784,154,0.086322869955157,0.211538461538462,"GO:0048471","GO:CC","perinuclear region of cytoplasm",18198,2231,"GO:0005737, GO:0110165"
"query_1",TRUE,1.72706136349954e-19,41,1784,29,0.0162556053811659,0.707317073170732,"GO:0008328","GO:CC","ionotropic glutamate receptor complex",18198,507,"GO:0034702, GO:0098878"
"query_1",TRUE,1.94348615462844e-19,1194,1784,218,0.12219730941704,0.182579564489112,"GO:0030659","GO:CC","cytoplasmic vesicle membrane",18198,948,"GO:0012506, GO:0031410"
"query_1",TRUE,3.6063216791829e-19,452,1784,111,0.062219730941704,0.245575221238938,"GO:1990351","GO:CC","transporter complex",18198,3883,"GO:0032991"
"query_1",TRUE,7.03812456256671e-19,228,1784,72,0.0403587443946188,0.315789473684211,"GO:0030658","GO:CC","transport vesicle membrane",18198,947,"GO:0030133, GO:0030659, GO:0098588"
"query_1",TRUE,6.06200945878156e-18,204,1784,66,0.0369955156950673,0.323529411764706,"GO:0019898","GO:CC","extrinsic component of membrane",18198,826,"GO:0016020, GO:0110165"
"query_1",TRUE,6.71410955783044e-18,126,1784,50,0.0280269058295964,0.396825396825397,"GO:0044306","GO:CC","neuron projection terminus",18198,2059,"GO:0043005, GO:0110165"
"query_1",TRUE,7.25637590405901e-18,1230,1784,218,0.12219730941704,0.177235772357724,"GO:0098796","GO:CC","membrane protein complex",18198,3258,"GO:0016020, GO:0032991"
"query_1",TRUE,9.75808191016717e-18,180,1784,61,0.0341928251121076,0.338888888888889,"GO:0031256","GO:CC","leading edge membrane",18198,1078,"GO:0005886, GO:0031252, GO:0110165"
"query_1",TRUE,2.11013514914452e-17,46,1784,29,0.0162556053811659,0.630434782608696,"GO:0098878","GO:CC","neurotransmitter receptor complex",18198,3297,"GO:0098802"
"query_1",TRUE,2.7689990808815e-17,199,1784,64,0.0358744394618834,0.321608040201005,"GO:0030027","GO:CC","lamellipodium",18198,867,"GO:0031252, GO:0120025"
"query_1",TRUE,2.81919083883611e-16,202,1784,63,0.0353139013452915,0.311881188118812,"GO:0034703","GO:CC","cation channel complex",18198,1537,"GO:0034702"
"query_1",TRUE,2.74377071023768e-15,79,1784,36,0.0201793721973094,0.455696202531646,"GO:0031594","GO:CC","neuromuscular junction",18198,1169,"GO:0045202"
"query_1",TRUE,4.35563540560117e-15,106,1784,42,0.023542600896861,0.39622641509434,"GO:0030863","GO:CC","cortical cytoskeleton",18198,979,"GO:0005856, GO:0005938"
"query_1",TRUE,4.9358766764425e-15,125,1784,46,0.0257847533632287,0.368,"GO:0019897","GO:CC","extrinsic component of plasma membrane",18198,825,"GO:0005886, GO:0019898"
"query_1",TRUE,2.19995102095403e-14,75,1784,34,0.0190582959641256,0.453333333333333,"GO:0005905","GO:CC","clathrin-coated pit",18198,438,"GO:0012505, GO:0016020"
"query_1",TRUE,2.76938358304867e-14,187,1784,57,0.0319506726457399,0.304812834224599,"GO:0005912","GO:CC","adherens junction",18198,440,"GO:0005911"
"query_1",TRUE,3.08712884604865e-14,1355,1784,222,0.124439461883408,0.163837638376384,"GO:0099080","GO:CC","supramolecular complex",18198,3341,"GO:0110165"
"query_1",TRUE,1.60510264174219e-13,824,1784,151,0.0846412556053812,0.183252427184466,"GO:0016604","GO:CC","nuclear body",18198,765,"GO:0005654, GO:0110165"
"query_1",TRUE,1.78254003053471e-13,1361,1784,220,0.123318385650224,0.161645848640705,"GO:0015630","GO:CC","microtubule cytoskeleton",18198,708,"GO:0005856"
"query_1",TRUE,2.25182521855852e-13,112,1784,41,0.0229820627802691,0.366071428571429,"GO:0043679","GO:CC","axon terminus",18198,1958,"GO:0044306, GO:0098793, GO:0150034"
"query_1",TRUE,3.2193012607937e-13,21,1784,17,0.00952914798206278,0.80952380952381,"GO:0043194","GO:CC","axon initial segment",18198,1864,"GO:0044304, GO:0110165"
"query_1",TRUE,3.98795961517708e-13,268,1784,69,0.038677130044843,0.257462686567164,"GO:0035770","GO:CC","ribonucleoprotein granule",18198,1639,"GO:0043232, GO:0099080"
"query_1",TRUE,4.83705898372703e-13,251,1784,66,0.0369955156950673,0.262948207171315,"GO:0036464","GO:CC","cytoplasmic ribonucleoprotein granule",18198,1719,"GO:0005737, GO:0035770"
"query_1",TRUE,3.97130776998469e-12,61,1784,28,0.015695067264574,0.459016393442623,"GO:0032589","GO:CC","neuron projection membrane",18198,1319,"GO:0031253, GO:0031256, GO:0043005"
"query_1",TRUE,4.08909547134939e-12,1035,1784,174,0.0975336322869955,0.168115942028985,"GO:0005768","GO:CC","endosome",18198,336,"GO:0012505, GO:0031410"
"query_1",TRUE,5.62730840200798e-12,88,1784,34,0.0190582959641256,0.386363636363636,"GO:0120111","GO:CC","neuron projection cytoplasm",18198,3461,"GO:0032838, GO:0043005"
"query_1",TRUE,6.855658111892e-12,1592,1784,242,0.135650224215247,0.152010050251256,"GO:0005794","GO:CC","Golgi apparatus",18198,358,"GO:0005737, GO:0012505, GO:0043231"
"query_1",TRUE,6.88035576695243e-12,98,1784,36,0.0201793721973094,0.36734693877551,"GO:0034705","GO:CC","potassium channel complex",18198,1539,"GO:0034703"
"query_1",TRUE,7.06013339145603e-12,211,1784,57,0.0319506726457399,0.270142180094787,"GO:0030136","GO:CC","clathrin-coated vesicle",18198,912,"GO:0030135"
"query_1",TRUE,7.54999422330942e-12,113,1784,39,0.0218609865470852,0.345132743362832,"GO:0022626","GO:CC","cytosolic ribosome",18198,857,"GO:0005829, GO:0005840"
"query_1",TRUE,1.97416304188959e-11,181,1784,51,0.0285874439461883,0.281767955801105,"GO:0001726","GO:CC","ruffle",18198,155,"GO:0031252, GO:0120025"
"query_1",TRUE,2.27088354932124e-11,41,1784,22,0.0123318385650224,0.536585365853659,"GO:0043198","GO:CC","dendritic shaft",18198,1868,"GO:0030425, GO:0110165"
"query_1",TRUE,2.46871019672361e-11,154,1784,46,0.0257847533632287,0.298701298701299,"GO:0043204","GO:CC","perikaryon",18198,1871,"GO:0043025, GO:0110165"
"query_1",TRUE,3.25492669004401e-11,28,1784,18,0.0100896860986547,0.642857142857143,"GO:0044295","GO:CC","axonal growth cone",18198,2048,"GO:0030426"
"query_1",TRUE,3.63372404925926e-11,399,1784,85,0.0476457399103139,0.213032581453634,"GO:0043235","GO:CC","receptor complex",18198,1886,"GO:0032991"
"query_1",TRUE,7.09432262017863e-11,350,1784,77,0.0431614349775785,0.22,"GO:0031253","GO:CC","cell projection membrane",18198,1075,"GO:0098590, GO:0120025"
"query_1",TRUE,1.39080364548765e-10,139,1784,42,0.023542600896861,0.302158273381295,"GO:0042383","GO:CC","sarcolemma",18198,1781,"GO:0005886"
"query_1",TRUE,1.44213939137717e-10,18,1784,14,0.007847533632287,0.777777777777778,"GO:0060077","GO:CC","inhibitory synapse",18198,2265,"GO:0045202"
"query_1",TRUE,1.44213939137717e-10,18,1784,14,0.007847533632287,0.777777777777778,"GO:0098831","GO:CC","presynaptic active zone cytoplasmic component",18198,3271,"GO:0048786, GO:0099738"
"query_1",TRUE,2.648707507035e-10,293,1784,67,0.0375560538116592,0.228668941979522,"GO:0099568","GO:CC","cytoplasmic region",18198,3372,"GO:0005737"
"query_1",TRUE,2.90998868850466e-10,16,1784,13,0.00728699551569507,0.8125,"GO:0099091","GO:CC","postsynaptic specialization, intracellular component",18198,3344,"GO:0043232, GO:0099572"
"query_1",TRUE,2.90998868850466e-10,16,1784,13,0.00728699551569507,0.8125,"GO:0033268","GO:CC","node of Ranvier",18198,1409,"GO:0044304, GO:0110165"
"query_1",TRUE,2.94330054473832e-10,340,1784,74,0.0414798206278027,0.217647058823529,"GO:0030139","GO:CC","endocytic vesicle",18198,914,"GO:0031410"
"query_1",TRUE,3.61405876627216e-10,132,1784,40,0.0224215246636771,0.303030303030303,"GO:0030665","GO:CC","clathrin-coated vesicle membrane",18198,953,"GO:0030136, GO:0030662"
"query_1",TRUE,4.10053578481237e-10,106,1784,35,0.0196188340807175,0.330188679245283,"GO:0030175","GO:CC","filopodium",18198,919,"GO:0098858"
"query_1",TRUE,5.73138491451463e-10,87,1784,31,0.0173766816143498,0.35632183908046,"GO:0008076","GO:CC","voltage-gated potassium channel complex",18198,491,"GO:0034705, GO:0098797"
"query_1",TRUE,6.58862731110013e-10,43,1784,21,0.0117713004484305,0.488372093023256,"GO:0098686","GO:CC","hippocampal mossy fiber to CA3 synapse",18198,3244,"GO:0098984"
"query_1",TRUE,6.92075319575395e-10,408,1784,83,0.04652466367713,0.20343137254902,"GO:0016607","GO:CC","nuclear speck",18198,768,"GO:0016604"
"query_1",TRUE,1.2256516643311e-09,26,1784,16,0.00896860986547085,0.615384615384615,"GO:0032281","GO:CC","AMPA glutamate receptor complex",18198,1284,"GO:0008328"
"query_1",TRUE,1.81633701913688e-09,306,1784,67,0.0375560538116592,0.218954248366013,"GO:0030135","GO:CC","coated vesicle",18198,911,"GO:0031410"
"query_1",TRUE,2.2609459576083e-09,15,1784,12,0.00672645739910314,0.8,"GO:0099243","GO:CC","extrinsic component of synaptic membrane",18198,3360,"GO:0019897, GO:0097060"
"query_1",TRUE,2.77221070097598e-09,92,1784,31,0.0173766816143498,0.33695652173913,"GO:0010494","GO:CC","cytoplasmic stress granule",18198,685,"GO:0036464"
"query_1",TRUE,3.91729094991099e-09,31,1784,17,0.00952914798206278,0.548387096774194,"GO:0048787","GO:CC","presynaptic active zone membrane",18198,2243,"GO:0042734, GO:0048786, GO:0097060"
"query_1",TRUE,4.53812246891566e-09,51,1784,22,0.0123318385650224,0.431372549019608,"GO:0030315","GO:CC","T-tubule",18198,930,"GO:0042383, GO:0110165"
"query_1",TRUE,2.65674366299006e-08,38,1784,18,0.0100896860986547,0.473684210526316,"GO:0099738","GO:CC","cell cortex region",18198,3382,"GO:0005938, GO:0099568"
"query_1",TRUE,3.24151500521068e-08,27,1784,15,0.00840807174887892,0.555555555555556,"GO:0032839","GO:CC","dendrite cytoplasm",18198,1332,"GO:0030425, GO:0120111"
"query_1",TRUE,3.48533885652452e-08,1677,1784,235,0.131726457399103,0.140131186642815,"GO:1902494","GO:CC","catalytic complex",18198,3635,"GO:0032991"
"query_1",TRUE,3.92860427932517e-08,31,1784,16,0.00896860986547085,0.516129032258065,"GO:0016342","GO:CC","catenin complex",18198,735,"GO:0019897, GO:0098797"
"query_1",TRUE,4.78533742407309e-08,695,1784,116,0.0650224215246637,0.166906474820144,"GO:1990904","GO:CC","ribonucleoprotein complex",18198,4043,"GO:0032991"
"query_1",TRUE,5.80902069070677e-08,15,1784,11,0.00616591928251121,0.733333333333333,"GO:0098985","GO:CC","asymmetric, glutamatergic, excitatory synapse",18198,3323,"GO:0032279, GO:0060076, GO:0098978"
"query_1",TRUE,6.43868978091542e-08,72,1784,25,0.0140134529147982,0.347222222222222,"GO:0030864","GO:CC","cortical actin cytoskeleton",18198,980,"GO:0015629, GO:0030863"
"query_1",TRUE,6.88585657062223e-08,40,1784,18,0.0100896860986547,0.45,"GO:0032590","GO:CC","dendrite membrane",18198,1320,"GO:0030425, GO:0032589"
"query_1",TRUE,8.32207793301962e-08,63,1784,23,0.0128923766816144,0.365079365079365,"GO:1904115","GO:CC","axon cytoplasm",18198,3700,"GO:0030424, GO:0120111"
"query_1",TRUE,9.72611843089046e-08,195,1784,46,0.0257847533632287,0.235897435897436,"GO:0030662","GO:CC","coated vesicle membrane",18198,951,"GO:0030135, GO:0030659, GO:0098588"
"query_1",TRUE,1.32621296728204e-07,13,1784,10,0.00560538116591928,0.769230769230769,"GO:0099092","GO:CC","postsynaptic density, intracellular component",18198,3345,"GO:0014069, GO:0099091"
"query_1",TRUE,1.49842652928434e-07,19,1784,12,0.00672645739910314,0.631578947368421,"GO:1902710","GO:CC","GABA receptor complex",18198,3664,"GO:0043235"
"query_1",TRUE,1.84130175748386e-07,1045,1784,157,0.0880044843049327,0.150239234449761,"GO:0099503","GO:CC","secretory vesicle",18198,3364,"GO:0031410"
"query_1",TRUE,2.00152534926953e-07,56,1784,21,0.0117713004484305,0.375,"GO:0022625","GO:CC","cytosolic large ribosomal subunit",18198,856,"GO:0015934, GO:0022626"
"query_1",TRUE,3.34269909830655e-07,20,1784,12,0.00672645739910314,0.6,"GO:0099522","GO:CC","cytosolic region",18198,3367,"GO:0005829"
"query_1",TRUE,3.51374864740904e-07,989,1784,149,0.0835201793721973,0.150657229524773,"GO:0099512","GO:CC","supramolecular fiber",18198,3365,"GO:0099081"
"query_1",TRUE,4.74649938277296e-07,903,1784,138,0.0773542600896861,0.152823920265781,"GO:0140535","GO:CC","intracellular protein-containing complex",18198,3560,"GO:0032991"
"query_1",TRUE,4.82254976595763e-07,118,1784,32,0.0179372197309417,0.271186440677966,"GO:0005884","GO:CC","actin filament",18198,420,"GO:0015629, GO:0099513"
"query_1",TRUE,4.97689836795119e-07,9,1784,8,0.00448430493273543,0.888888888888889,"GO:0098833","GO:CC","presynaptic endocytic zone",18198,3273,"GO:0098793, GO:0110165"
"query_1",TRUE,5.48994559608226e-07,28,1784,14,0.007847533632287,0.5,"GO:0032809","GO:CC","neuronal cell body membrane",18198,1330,"GO:0043025, GO:0044298"
"query_1",TRUE,5.69237396909031e-07,997,1784,149,0.0835201793721973,0.149448345035105,"GO:0099081","GO:CC","supramolecular polymer",18198,3342,"GO:0099080"
"query_1",TRUE,5.77920422367107e-07,187,1784,43,0.0241031390134529,0.229946524064171,"GO:0098802","GO:CC","plasma membrane signaling receptor complex",18198,3263,"GO:0043235, GO:0098797"
"query_1",TRUE,6.8258646752561e-07,221,1784,48,0.0269058295964126,0.217194570135747,"GO:0098858","GO:CC","actin-based cell projection",18198,3290,"GO:0120025"
"query_1",TRUE,7.17393430767244e-07,283,1784,57,0.0319506726457399,0.201413427561837,"GO:0045121","GO:CC","membrane raft",18198,2130,"GO:0098857"
"query_1",TRUE,8.08437720443621e-07,284,1784,57,0.0319506726457399,0.200704225352113,"GO:0098857","GO:CC","membrane microdomain",18198,3289,"GO:0016020"
"query_1",TRUE,8.11819520644441e-07,81,1784,25,0.0140134529147982,0.308641975308642,"GO:0034704","GO:CC","calcium channel complex",18198,1538,"GO:0034703"
"query_1",TRUE,8.85544498748044e-07,18,1784,11,0.00616591928251121,0.611111111111111,"GO:0030132","GO:CC","clathrin coat of coated pit",18198,908,"GO:0005905, GO:0030118, GO:0098797"
"query_1",TRUE,8.86138779827354e-07,710,1784,113,0.0633408071748879,0.159154929577465,"GO:0005813","GO:CC","centrosome",18198,366,"GO:0005815"
"query_1",TRUE,1.11711476102118e-06,843,1784,129,0.0723094170403587,0.153024911032028,"GO:0005815","GO:CC","microtubule organizing center",18198,368,"GO:0015630, GO:0110165"
"query_1",TRUE,1.40891599697018e-06,100,1784,28,0.015695067264574,0.28,"GO:0032587","GO:CC","ruffle membrane",18198,1317,"GO:0001726, GO:0031253, GO:0031256"
"query_1",TRUE,1.86086918154027e-06,131,1784,33,0.0184977578475336,0.251908396946565,"GO:0030018","GO:CC","Z disc",18198,866,"GO:0031674, GO:0110165"
"query_1",TRUE,2.16071418823201e-06,74,1784,23,0.0128923766816144,0.310810810810811,"GO:0044291","GO:CC","cell-cell contact zone",18198,2044,"GO:0005911"
"query_1",TRUE,2.19197726189268e-06,196,1784,43,0.0241031390134529,0.219387755102041,"GO:0030666","GO:CC","endocytic vesicle membrane",18198,954,"GO:0030139, GO:0030659, GO:0098588"
"query_1",TRUE,2.33349349315026e-06,151,1784,36,0.0201793721973094,0.23841059602649,"GO:0034399","GO:CC","nuclear periphery",18198,1478,"GO:0031981, GO:0110165"
"query_1",TRUE,2.37410540887672e-06,16,1784,10,0.00560538116591928,0.625,"GO:0030673","GO:CC","axolemma",18198,961,"GO:0032589, GO:0044304"
"query_1",TRUE,2.37410540887672e-06,549,1784,91,0.0510089686098655,0.165755919854281,"GO:0010008","GO:CC","endosome membrane",18198,665,"GO:0005768, GO:0030659, GO:0098588"
"query_1",TRUE,2.37410540887672e-06,16,1784,10,0.00560538116591928,0.625,"GO:0097470","GO:CC","ribbon synapse",18198,3021,"GO:0045202"
"query_1",TRUE,2.44971448257554e-06,31,1784,14,0.007847533632287,0.451612903225806,"GO:0044298","GO:CC","cell body membrane",18198,2051,"GO:0005886, GO:0044297, GO:0110165"
"query_1",TRUE,2.59355619750042e-06,13,1784,9,0.00504484304932735,0.692307692307692,"GO:0099524","GO:CC","postsynaptic cytosol",18198,3369,"GO:0098794, GO:0099522"
"query_1",TRUE,2.69336645055087e-06,999,1784,146,0.0818385650224215,0.146146146146146,"GO:0005730","GO:CC","nucleolus",18198,305,"GO:0031981, GO:0043232"
"query_1",TRUE,2.81749998437044e-06,146,1784,35,0.0196188340807175,0.23972602739726,"GO:1904949","GO:CC","ATPase complex",18198,3713,"GO:1902494"
"query_1",TRUE,3.44444746969148e-06,55,1784,19,0.0106502242152466,0.345454545454545,"GO:0005891","GO:CC","voltage-gated calcium channel complex",18198,425,"GO:0034704, GO:0098797"
"query_1",TRUE,3.86242013976273e-06,8,1784,7,0.0039237668161435,0.875,"GO:0044294","GO:CC","dendritic growth cone",18198,2047,"GO:0030426, GO:0044292"
"query_1",TRUE,3.86242013976273e-06,8,1784,7,0.0039237668161435,0.875,"GO:0061200","GO:CC","clathrin-sculpted gamma-aminobutyric acid transport vesicle",18198,2299,"GO:0060198"
"query_1",TRUE,3.86242013976273e-06,8,1784,7,0.0039237668161435,0.875,"GO:0061202","GO:CC","clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane",18198,2301,"GO:0030665, GO:0061200"
"query_1",TRUE,3.86242013976273e-06,8,1784,7,0.0039237668161435,0.875,"GO:0098835","GO:CC","presynaptic endocytic zone membrane",18198,3275,"GO:0042734, GO:0097060, GO:0098833"
"query_1",TRUE,4.42282174608206e-06,418,1784,73,0.0409192825112108,0.174641148325359,"GO:0005769","GO:CC","early endosome",18198,337,"GO:0005768"
"query_1",TRUE,4.9425936231913e-06,17,1784,10,0.00560538116591928,0.588235294117647,"GO:1902711","GO:CC","GABA-A receptor complex",18198,3665,"GO:1902710"
"query_1",TRUE,5.31400887290063e-06,6,1784,6,0.00336322869955157,1,"GO:0098888","GO:CC","extrinsic component of presynaptic membrane",18198,3298,"GO:0042734, GO:0099243"
"query_1",TRUE,6.3120511585528e-06,52,1784,18,0.0100896860986547,0.346153846153846,"GO:0014704","GO:CC","intercalated disc",18198,697,"GO:0044291"
"query_1",TRUE,6.47061643455094e-06,21,1784,11,0.00616591928251121,0.523809523809524,"GO:0098688","GO:CC","parallel fiber to Purkinje cell synapse",18198,3246,"GO:0060076"
"query_1",TRUE,1.03284199457769e-05,110,1784,28,0.015695067264574,0.254545454545455,"GO:0044853","GO:CC","plasma membrane raft",18198,2122,"GO:0045121, GO:0098590"
"query_1",TRUE,1.19065944164469e-05,49,1784,17,0.00952914798206278,0.346938775510204,"GO:0030118","GO:CC","clathrin coat",18198,894,"GO:0030117"
"query_1",TRUE,1.51483003036875e-05,9,1784,7,0.0039237668161435,0.777777777777778,"GO:0008091","GO:CC","spectrin",18198,493,"GO:0030864, GO:0032991"
